"citizen_dr" "merch_dr" "peasants_dr"
"сделал" 0.035892583287108 0.0231756423998378 0.0288110634483642
"слушай" 0.0195777727020589 0.0246241200498276 0.0384147512644856
"тем" 0.00326296211700982 0.0267968365248124 0.0448172098085665
"фоминишна" 0 0.0376604188997364 0
"бога" 0.0130518484680393 0.0173817317998783 0.0736282732569307
"кухарка" 0.159885143733481 0.00144847764998986 0
"никита" 0.166411067967501 0 0
"страшно" 0.0293666590530884 0.021002925924853 0.041615980536526
"эта" 0.0293666590530884 0.0246241200498276 0.0256098341763237
"этой" 0.0456814696381375 0.0217271647498479 0.0224086049042832
"xлынов" 0 0.0362119412497465 0
"благородие" 0.0587333181061768 0.00144847764998986 0.0960368781612139
"видел" 0.0130518484680393 0.0304180306497871 0.0128049170881619
"дому" 0.0261036969360786 0.0289695529997972 0.00640245854408093
"либо" 0 0.0296937918247921 0.0288110634483642
"пошла" 0.0424185075211277 0.0195544482748631 0.0320122927204046
"скажите" 0.0228407348190688 0.0275210753498074 0.0160061463602023
"слава" 0.0228407348190688 0.0267968365248124 0.0192073756322428
"хошь" 0.0783110908082357 0.00289695529997972 0.0704270439848902
"вашей" 0.0587333181061768 0.0181059706248733 0.0192073756322428
"две" 0.0261036969360786 0.0275210753498074 0.00960368781612139
"жук" 0 0.0354877024247516 0
"ночь" 0.0424185075211277 0.0217271647498479 0.0192073756322428
"потап" 0.159885143733481 0 0
"против" 0.0130518484680393 0.0289695529997972 0.0160061463602023
"спиридоньевна" 0 0 0.156860234329983
"чеглов" 0 0 0.156860234329983
"возьми" 0.0261036969360786 0.0253483588748226 0.0160061463602023
"голос" 0.0261036969360786 0.0188302094498682 0.0448172098085665
"завтра" 0.00652592423401964 0.0304180306497871 0.0128049170881619
"молчанова" 0 0.0347634635997567 0
"ними" 0.0130518484680393 0.0260725976998175 0.0256098341763237
"пожалуйста" 0.00978888635102946 0.0289695529997972 0.0160061463602023
"своих" 0.0261036969360786 0.0238998812248327 0.0224086049042832
"такую" 0.0326296211700982 0.0246241200498276 0.0128049170881619
"ума" 0.0163148105850491 0.0282453141748023 0.0128049170881619
"ай" 0.00652592423401964 0.0173817317998783 0.0672258147128497
"верно" 0.0652592423401964 0.010863582374924 0.0384147512644856
"думать" 0.00652592423401964 0.0296937918247921 0.0128049170881619
"идти" 0.0261036969360786 0.0217271647498479 0.0288110634483642
"карп" 0 0.0340392247747617 0
"кем" 0.0163148105850491 0.0246241200498276 0.0256098341763237
"курицына" 0 0.0340392247747617 0
"любишь" 0.00652592423401964 0.0304180306497871 0.00960368781612139
"ой" 0.00652592423401964 0.010863582374924 0.0960368781612139
"раззоренный" 0 0.0340392247747617 0
"самом" 0.0163148105850491 0.0296937918247921 0.00320122927204046
"третье" 0 0.0289695529997972 0.0224086049042832
"боюсь" 0.0228407348190688 0.0238998812248327 0.0192073756322428
"ваша" 0.0391555454041179 0.0188302094498682 0.0256098341763237
"взять" 0.0228407348190688 0.0231756423998378 0.0224086049042832
"вместе" 0.0130518484680393 0.0289695529997972 0.00640245854408093
"голубчик" 0.035892583287108 0.0231756423998378 0.00960368781612139
"дядя" 0.0326296211700982 0.00796662707494423 0.0800307318010116
"любить" 0.00326296211700982 0.0325907471247719 0
"насчет" 0.0717851665742161 0.00869086589993916 0.0384147512644856
"прошу" 0.0261036969360786 0.020278687099858 0.0320122927204046
"равно" 0.0261036969360786 0.0260725976998175 0.00640245854408093
"свет" 0.0228407348190688 0.0188302094498682 0.041615980536526
"час" 0.0228407348190688 0.0224514035748428 0.0256098341763237
"будем" 0.0391555454041179 0.0217271647498479 0.00960368781612139
"городе" 0.00326296211700982 0.0318665082997769 0
"делает" 0.0163148105850491 0.0217271647498479 0.0320122927204046
"дикой" 0 0.0325907471247719 0
"долго" 0.0391555454041179 0.0224514035748428 0.00640245854408093
"евграфовна" 0.146833295265442 0 0
"квартальный" 0.133781446797403 0.00289695529997972 0
"молчи" 0.0391555454041179 0.0195544482748631 0.0192073756322428
"гуслин" 0 0.0318665082997769 0
"жаль" 0.00326296211700982 0.0296937918247921 0.00640245854408093
"жизни" 0.035892583287108 0.0166574929748834 0.0320122927204046
"какого" 0.0228407348190688 0.020278687099858 0.0288110634483642
"луша" 0.123992560446373 0.00434543294996958 0
"моего" 0.0261036969360786 0.0159332541498885 0.0448172098085665
"непутевый" 0 0.0318665082997769 0
"одного" 0.0228407348190688 0.0217271647498479 0.0224086049042832
"отца" 0.0195777727020589 0.0238998812248327 0.0160061463602023
"помилуйте" 0.00978888635102946 0.0217271647498479 0.0352135219924451
"правда" 0.0130518484680393 0.0224514035748428 0.0288110634483642
"прощайте" 0.0163148105850491 0.0231756423998378 0.0224086049042832
"прямо" 0.00326296211700982 0.0246241200498276 0.0288110634483642
"свои" 0.0163148105850491 0.0260725976998175 0.00960368781612139
"скорей" 0.0163148105850491 0.0217271647498479 0.0288110634483642
"твоей" 0.0130518484680393 0.0166574929748834 0.0544208976246879
"хотел" 0.0293666590530884 0.0224514035748428 0.0128049170881619
"хочется" 0.00326296211700982 0.0289695529997972 0.00960368781612139
"бабушка" 0.104414787744314 0.00289695529997972 0.0224086049042832
"быстро" 0.0163148105850491 0.020278687099858 0.0320122927204046
"говорил" 0.00978888635102946 0.0217271647498479 0.0320122927204046
"замуж" 0.0130518484680393 0.0253483588748226 0.0128049170881619
"который" 0.0163148105850491 0.0238998812248327 0.0160061463602023
"ладно" 0.0228407348190688 0.0159332541498885 0.0448172098085665
"лица" 0.0391555454041179 0.0188302094498682 0.0160061463602023
"милость" 0.0261036969360786 0.0173817317998783 0.0352135219924451
"милый" 0.00652592423401964 0.0282453141748023 0.00640245854408093
"понимаю" 0.0391555454041179 0.0181059706248733 0.0192073756322428
"сеня" 0.00326296211700982 0.0304180306497871 0
"слезы" 0.0293666590530884 0.0195544482748631 0.0224086049042832
"жену" 0.0163148105850491 0.0238998812248327 0.0128049170881619
"максим" 0 0.0304180306497871 0
"надзиратель" 0.137044408914412 0 0
"назад" 0.0326296211700982 0.0217271647498479 0.00640245854408093
"одной" 0.0195777727020589 0.0217271647498479 0.0192073756322428
"позвольте" 0.0228407348190688 0.020278687099858 0.0224086049042832
"прости" 0.035892583287108 0.0123120600249138 0.0448172098085665
"руками" 0.0130518484680393 0.0217271647498479 0.0256098341763237
"самому" 0.0261036969360786 0.0166574929748834 0.0352135219924451
"своего" 0.0326296211700982 0.0166574929748834 0.0288110634483642
"своем" 0.0261036969360786 0.0195544482748631 0.0224086049042832
"сегодня" 0.00326296211700982 0.0253483588748226 0.0192073756322428
"семен" 0.130518484680393 0.00144847764998986 0
"греха" 0.00978888635102946 0.0246241200498276 0.0128049170881619
"довольно" 0.00978888635102946 0.0260725976998175 0.00640245854408093
"дура" 0.00652592423401964 0.0224514035748428 0.0256098341763237
"золотилов" 0 0 0.131250400153659
"места" 0.0293666590530884 0.0166574929748834 0.0288110634483642
"месте" 0.0293666590530884 0.0188302094498682 0.0192073756322428
"поры" 0.035892583287108 0.0123120600249138 0.041615980536526
"сидоренко" 0 0.0296937918247921 0
"тошно" 0 0.00362119412497465 0.115244253793457
"черт" 0.0261036969360786 0.0188302094498682 0.0224086049042832
"елизарыч" 0 0.0289695529997972 0
"извольте" 0.00978888635102946 0.0224514035748428 0.0192073756322428
"легче" 0.0163148105850491 0.0173817317998783 0.0352135219924451
"максимыч" 0 0.0289695529997972 0
"москве" 0.0456814696381375 0.0181059706248733 0.00320122927204046
"надобно" 0 0.0289695529997972 0
"нем" 0.00978888635102946 0.0195544482748631 0.0320122927204046
"никакой" 0.0261036969360786 0.0173817317998783 0.0256098341763237
"савич" 0.0848370150422554 0.010139343549929 0
"сережа" 0.130518484680393 0 0
"смотреть" 0.0130518484680393 0.0217271647498479 0.0192073756322428
"такого" 0.0130518484680393 0.0231756423998378 0.0128049170881619
"чему" 0.0228407348190688 0.020278687099858 0.0160061463602023
"четвертое" 0 0.0246241200498276 0.0192073756322428
"батюшко" 0 0.010863582374924 0.0768295025289711
"васильич" 0.091362939276275 0 0.0352135219924451
"всё" 0 0.0282453141748023 0
"голове" 0.00978888635102946 0.021002925924853 0.0224086049042832
"девушки" 0.0293666590530884 0.0195544482748631 0.00960368781612139
"детей" 0.0163148105850491 0.0246241200498276 0
"другое" 0.0195777727020589 0.020278687099858 0.0160061463602023
"конец" 0.0130518484680393 0.0224514035748428 0.0128049170881619
"которые" 0.0326296211700982 0.0195544482748631 0.00640245854408093
"любил" 0.00326296211700982 0.0217271647498479 0.0256098341763237
"молодой" 0.0424185075211277 0.0072423882499493 0.0512196683526474
"невозможно" 0.0489444317551473 0.0166574929748834 0.00320122927204046
"неужто" 0 0.0195544482748631 0.0384147512644856
"первый" 0.0163148105850491 0.0173817317998783 0.0320122927204046
"петр" 0.091362939276275 0.00796662707494423 0
"понимать" 0.0456814696381375 0.0137605376749037 0.0192073756322428
"пусти" 0.00652592423401964 0.00941510472493409 0.0768295025289711
"ребята" 0.0652592423401964 0.00869086589993916 0.0224086049042832
"скажет" 0.0293666590530884 0.0159332541498885 0.0256098341763237
"твои" 0.0228407348190688 0.0181059706248733 0.0224086049042832
"федотыч" 0 0.0282453141748023 0
"видеть" 0.00978888635102946 0.0224514035748428 0.0128049170881619
"всякий" 0.0130518484680393 0.0224514035748428 0.00960368781612139
"делом" 0.0195777727020589 0.0181059706248733 0.0224086049042832
"жене" 0.0195777727020589 0.0188302094498682 0.0192073756322428
"зайчиха" 0 0.0275210753498074 0
"знаем" 0.0261036969360786 0.0137605376749037 0.0352135219924451
"матери" 0.00978888635102946 0.0181059706248733 0.0320122927204046
"мужик" 0.0195777727020589 0.010863582374924 0.0544208976246879
"нами" 0.0261036969360786 0.0159332541498885 0.0256098341763237
"настасья" 0.123992560446373 0 0
"никому" 0.0293666590530884 0.0173817317998783 0.0160061463602023
"пришла" 0.0391555454041179 0.0130362988499087 0.0256098341763237
"спасибо" 0.00652592423401964 0.021002925924853 0.0224086049042832
"будут" 0.0163148105850491 0.021002925924853 0.00960368781612139
"василий" 0.117466636212354 0.00072423882499493 0
"город" 0.0163148105850491 0.0217271647498479 0.00640245854408093
"девка" 0 0.0130362988499087 0.0608233561687688
"дементьевна" 0 0 0.118445483065497
"дня" 0.00652592423401964 0.020278687099858 0.0224086049042832
"других" 0.00652592423401964 0.0173817317998783 0.0352135219924451
"лесу" 0.0619962802231866 0.00869086589993916 0.0192073756322428
"матвей" 0.110940711978334 0.00144847764998986 0.00320122927204046
"правду" 0.00978888635102946 0.0188302094498682 0.0256098341763237
"приехал" 0.0293666590530884 0.0181059706248733 0.00960368781612139
"стану" 0.00652592423401964 0.0188302094498682 0.0288110634483642
"таких" 0.0195777727020589 0.0217271647498479 0.00320122927204046
"хоша" 0.0228407348190688 0.0072423882499493 0.0640245854408093
"ворота" 0.0163148105850491 0.0224514035748428 0
"всякого" 0.0195777727020589 0.0195544482748631 0.00960368781612139
"говорите" 0.0195777727020589 0.0195544482748631 0.00960368781612139
"дал" 0.0195777727020589 0.0181059706248733 0.0160061463602023
"завсегда" 0.0391555454041179 0.0152090153248935 0.00960368781612139
"наша" 0.035892583287108 0.010863582374924 0.0320122927204046
"пойдет" 0.0326296211700982 0.0159332541498885 0.0128049170881619
"пошли" 0.0391555454041179 0.0137605376749037 0.0160061463602023
"рукой" 0.0130518484680393 0.0195544482748631 0.0160061463602023
"самой" 0.0195777727020589 0.0181059706248733 0.0160061463602023
"смотри" 0.0130518484680393 0.020278687099858 0.0128049170881619
"стороны" 0.0195777727020589 0.0195544482748631 0.00960368781612139
"финогеич" 0.117466636212354 0 0
"калина" 0 0.0253483588748226 0
"можешь" 0.0391555454041179 0.0115878211999189 0.0224086049042832
"нашей" 0.0326296211700982 0.010139343549929 0.0352135219924451
"падает" 0 0.021002925924853 0.0192073756322428
"парменовна" 0 0.0253483588748226 0
"просим" 0.0424185075211277 0.0137605376749037 0.00960368781612139
"пятое" 0 0.0224514035748428 0.0128049170881619
"сестра" 0.0195777727020589 0.0188302094498682 0.00960368781612139
"сестрица" 0.0424185075211277 0.0159332541498885 0
"стыдно" 0.0228407348190688 0.020278687099858 0
"боже" 0.00652592423401964 0.0217271647498479 0.00640245854408093
"брата" 0.0293666590530884 0.0173817317998783 0.00320122927204046
"бывает" 0.0163148105850491 0.0173817317998783 0.0160061463602023
"глаз" 0.0130518484680393 0.0166574929748834 0.0224086049042832
"давеча" 0.0195777727020589 0.020278687099858 0
"живет" 0.0195777727020589 0.0166574929748834 0.0160061463602023
"исправник" 0 0.00072423882499493 0.105640565977335
"каким" 0.00978888635102946 0.0173817317998783 0.0224086049042832
"нехорошо" 0.0163148105850491 0.0181059706248733 0.0128049170881619
"павел" 0.0750481286912259 0 0.0352135219924451
"просить" 0.00652592423401964 0.0166574929748834 0.0288110634483642
"смеется" 0.0456814696381375 0.0115878211999189 0.0128049170881619
"старик" 0.0195777727020589 0.0130362988499087 0.0320122927204046
